rxn num,lv,uv,ldGr,udGr
208,0.0,67.238441,-447.021536,-215.071359
210,0.0,69.695735,-173.396176,99.36216
211,0.0,69.695735,-79.899506,89.971857
212,0.0,69.695735,-76.680788,86.510752
213,0.0,69.695735,-450.584406,-237.793481
214,0.0,69.695735,-485.942468,-265.042094
215,0.0,69.695735,-inf,inf
216,0.0,69.695735,-inf,inf
217,0.0,67.238441,-475.485181,-241.068676
218,0.0,67.906163,-49.212445,69.720808
219,-42.029186,68.561487,-127.759914,103.728573
220,0.0,0.0,-127.475675,96.79185
221,3.313982,1000.0,-351.382328,-0.0001
222,-1000.0,1000.0,-99.82899,99.214545
223,-1000.0,1000.0,-100.106208,98.937327
224,-1000.0,1000.0,-51.591006,115.238727
225,0.0,1000.0,-230.770253,-39.785602
226,0.0,1000.0,-230.770113,-39.785463
227,0.0,1000.0,-450.391248,-187.675187
228,0.0,1000.0,-443.787364,-173.137149
229,0.0,1000.0,-450.391379,-187.67511
230,0.0,1000.0,-443.787412,-197.896745
231,-1000.0,1000.0,-196.683672,30.39247
232,-1000.0,1000.0,-196.683682,30.392552
234,-1000.0,1000.0,-196.878117,30.683979
235,0.0,1000.0,-443.787258,-173.137287
236,0.0,1000.0,-443.787239,-173.137324
237,0.0,1000.0,-452.548298,-187.243754
238,0.0,1000.0,-452.548145,-187.243883
239,0.0,0.0,-inf,inf
240,0.259457,1.895973,-inf,inf
241,-1000.0,1000.0,-156.005767,46.123324
242,-1000.0,1000.0,-67.755342,143.969976
243,3.184936,798.714548,-130.71569,-0.0001
244,3.676193,813.609282,-147.373441,-0.0001
245,-1000.0,1000.0,-64.031463,43.411387
246,0.0,0.0,-175.030989,39.019225
247,0.0,0.0,-175.030987,39.019222
248,0.0,0.0,-175.030986,39.019206
249,0.0,0.0,-175.031,39.01922
250,0.0,0.0,-175.030974,39.019209
251,0.0,0.0,-175.031028,39.019232
253,0.0,0.0,-175.030911,39.019131
254,0.0,0.0,-175.030967,39.019248
255,0.0,0.0,-175.031074,39.019263
256,0.0,0.0,-175.030952,39.019188
258,0.0,0.0,-175.031245,39.01945
261,0.0,0.0,-175.030874,39.019201
263,0.0,0.0,-175.031009,39.019244
265,-0.0,1000.0,-207.047776,-32.130948
266,-1000.0,1000.0,-191.373406,15.757256
267,-1000.0,1000.0,-35.617504,71.735508
268,-1000.0,1000.0,-35.535532,71.81748
269,1.1e-05,48.275853,-446.458789,-142.993358
270,-1000.0,1000.0,-305.584584,14.757013
271,-1000.0,1000.0,-231.441893,40.538821
272,-999.1044,1000.0,-166.296075,45.050503
273,-1000.0,1000.0,-78.739305,86.340674
274,-999.585149,999.1044,-167.68044,42.650463
275,-999.1044,1000.0,-197.496584,20.359383
276,-1000.0,1000.0,-153.189664,56.82563
277,0.412753,3.016171,-inf,inf
278,-1000.0,1000.0,-101.361541,57.259438
279,0.0,1000.0,-154.040114,46.897029
280,0.0,71.506254,-1440.660682,-925.331056
281,-1000.0,1000.0,-104.081605,58.952283
282,0.0,0.0,-306.842377,-62.971868
283,-1000.0,1000.0,-150.653316,55.163124
284,-1000.0,1000.0,-102.787584,55.163085
285,-1000.0,1000.0,-82.723995,68.27988
286,-466.910965,0.0,-121.677275,81.333489
288,-1000.0,1000.0,-101.363572,57.257382
289,0.0,227.123185,-101.000203,55.564994
291,-211.113949,1000.0,-98.104475,95.355822
292,0.0,0.0,-inf,inf
293,0.0,0.0,-154.038884,46.898313
294,-999.997912,1000.0,-167.458637,47.118076
295,0.0,0.0,-312.143633,0.902596
296,-1000.0,1000.0,-61.316934,108.047444
297,-1000.0,1000.0,-61.316978,108.047503
298,-1000.0,1000.0,-108.352591,61.525003
299,-1000.0,1000.0,-108.352583,61.52502
300,0.040258,298.953065,-88.670725,-0.0001
301,0.0,0.0,-86.941614,122.822564
