rxn num,lv,uv,ldGr,udGr
106,-1000.0,1000.0,-93.897009,88.314324
107,-1000.0,1000.0,-95.516316,87.621032
108,-1000.0,1000.0,-93.897018,88.314342
109,-1000.0,1000.0,-97.155869,88.987476
110,-1000.0,1000.0,-93.897058,88.314319
111,-1000.0,1000.0,-93.897028,88.314343
112,-1000.0,1000.0,-95.516331,87.620999
113,-1000.0,1000.0,-93.897133,88.314399
114,-1000.0,1000.0,-97.155846,88.987472
115,-1000.0,1000.0,-93.897091,88.31439
116,0.0,0.0,-inf,inf
117,-1000.0,1000.0,-351.614669,225.212189
118,-1000.0,1000.0,-105.41454,68.429589
119,-1000.0,1000.0,-351.614673,225.212185
120,-1000.0,1000.0,-136.474998,64.765772
121,-1000.0,1000.0,-351.614627,225.132287
122,-1000.0,1000.0,-70.13273,70.266942
123,-0.0,1000.0,-127.790767,69.513567
124,0.0,0.0,-100.449422,115.368826
125,0.0,1000.0,-93.75044,47.32352
126,-1000.0,1000.0,-87.318617,83.28702
127,-1000.0,1000.0,-87.318618,83.287031
128,-1000.0,1000.0,-87.318665,83.287101
129,1.024031,363.085527,-74.91507,-0.05
130,-1000.0,1000.0,-83.369496,53.271053
131,-1000.0,1000.0,-200.803025,115.389294
132,0.660113,1000.0,-91.763695,-0.05
133,0.0,0.0,-134.27375,-0.858604
134,-1000.0,1000.0,-103.918625,73.507659
135,5.270124,44.511444,-inf,inf
136,0.0,330.525258,-102.211448,79.761369
137,-1000.0,1000.0,-100.448971,80.6782
138,-1000.0,1000.0,-100.787271,79.086837
139,-999.9981,1000.0,-102.218576,79.59608
140,0.0,261.665829,-101.338015,80.999426
141,-1000.0,1000.0,-102.270723,99.961858
142,-1000.0,1000.0,-108.481445,67.578411
143,-1000.0,1000.0,-68.192632,112.950712
144,-1000.0,1000.0,-105.537213,108.383006
145,-1000.0,1000.0,-73.76797,118.98312
146,-1000.0,1000.0,-106.9729,80.333053
147,-1000.0,1000.0,-102.119929,111.630574
148,-1000.0,1000.0,-70.350691,122.230693
149,-1000.0,1000.0,-103.555505,83.580507
150,0.0,1000.0,-208.521397,27.007225
151,-1000.0,1000.0,-176.441526,21.82875
152,0.0,1000.0,-235.356083,-44.580927
153,0.0,1000.0,-232.179128,-44.580979
154,0.0,1000.0,-236.616243,-35.918874
155,-1000.0,1000.0,-177.754812,30.490754
156,0.0,1000.0,-233.439202,-35.918989
157,-1000.0,1000.0,-98.633188,105.188115
158,-1000.0,1000.0,-66.863966,115.788249
159,-1000.0,1000.0,-100.068785,77.138079
160,-1000.0,1000.0,-106.21385,108.764336
161,-1000.0,1000.0,-74.444618,119.364457
162,-1000.0,1000.0,-107.649547,80.714386
163,0.0,0.0,-215.07506,29.055215
164,-1000.0,1000.0,-100.950172,113.728621
165,-1000.0,1000.0,-69.180946,124.328746
166,0.0,146.220126,-346.363442,-71.418399
167,-372.125708,0.0,-101.989591,83.031487
168,-372.125708,0.0,-119.869999,25.998746
169,-1000.0,1000.0,-697.95007,440.000278
170,0.0,0.0,-95.852578,120.564987
171,-1000.0,1000.0,-117.77445,19.187777
172,-1000.0,1000.0,-117.77445,19.187793
173,-998.6345,1000.0,-137.199558,71.046894
174,-257.601376,0.0,-116.085831,18.759647
175,0.0,0.0,-373.00417,178.526496
176,-1000.0,1000.0,-466.388067,157.409577
177,0.0,1000.0,-229.494502,-37.327427
178,0.386936,1000.0,-125.765482,-0.05
179,0.386924,369.797506,-395.256912,-106.762438
180,0.0,1000.0,-209.746839,-16.588355
181,-618.298235,0.0,-97.417464,77.363887
182,-1000.0,997.081395,-140.512687,9.275904
183,-998.154078,998.927317,-78.683347,38.348761
184,-998.154078,998.927317,-164.9477,122.558981
185,1.845922,15.590647,-inf,inf
186,0.0,0.0,-inf,inf
187,-1000.0,1000.0,-252.508082,71.849598
188,1.168203,9.866639,-inf,inf
189,0.0,0.0,-inf,inf
190,1.072683,643.039712,-107.082919,-0.05
191,-1000.0,1000.0,-72.471723,102.991401
192,-1000.0,1000.0,-82.310225,89.958431
193,-1000.0,1000.0,-89.958438,82.310214
194,-1000.0,1000.0,-82.310226,89.95843
195,-1000.0,1000.0,-131.980488,87.904433
196,3.41731,28.862589,-inf,inf
197,0.0,0.0,-inf,inf
198,-0.0,1000.0,-70.035884,96.322047
199,0.0,0.0,-70.035861,131.863031
200,0.0,0.0,-70.035919,131.863067
201,0.761572,428.684905,-159.323439,-0.05
202,-1000.0,1000.0,-inf,inf
203,-1000.0,1000.0,-inf,inf
204,0.0,0.0,-136.596964,69.220564
205,0.0,0.0,-inf,inf
206,0.0,0.0,-74.275891,141.637849
207,0.0,73.401036,-154.925356,67.03966
208,0.0,69.179212,-465.306065,-217.235572
209,0.0,71.468542,-inf,inf
210,0.0,71.468542,-161.426072,90.164773
211,0.0,71.468542,-98.224356,92.904827
212,-0.0,71.468542,-94.730947,88.541322
213,0.0,71.468542,-465.70713,-239.174279
214,0.0,71.468542,-504.971694,-268.548947
215,0.0,71.468542,-inf,inf
216,0.0,71.468542,-inf,inf
217,0.0,69.179212,-488.139215,-241.334611
218,0.0,69.717497,-44.672478,61.263257
219,-42.065669,70.310348,-147.291323,86.660715
220,0.0,0.0,-168.903662,28.547751
221,-997.081395,1000.0,-311.029003,89.632152
222,-1000.0,1000.0,-88.442033,87.276737
223,-1000.0,1000.0,-88.442029,87.276741
224,-1000.0,1000.0,-57.499199,88.442029
225,0.0,1000.0,-231.296091,-49.14909
226,0.0,1000.0,-231.296091,-49.14909
227,0.0,1000.0,-467.916093,-205.751948
228,0.0,1000.0,-459.877786,-193.166598
229,0.0,1000.0,-467.916153,-205.751887
